date,hdd_z,wind_shortfall_z,low_storage_pressure,low_lng_sendout_pressure,gti_v3_lng,sap_price_change_gbp_per_mwh,sap_weekly_return_pct
2026-02-27,-0.7014521839378175,-1.1890969887496954,0.7539382046328219,-0.4851878894737058,-1.6217988575283966,-0.9657142857142844,-3.669665007355616
2026-03-06,-0.0608632149658201,0.4592139483935203,0.2950882354017198,-0.1654934196073528,0.5279455492220673,13.727285714285712,54.15011298766432
2026-03-13,0.1122931870112041,-0.925597140075892,-0.0727828171535119,-0.3782389237293699,-1.2643256939475698,6.519571428571425,16.683604831398235
2026-03-20,0.1833501146618797,0.0315675930538605,-0.4581195818148721,0.0947824239446491,-0.14841945015448282,0.4831428571428589,1.059586880171448
