date,sap_weekly_return_pct,nbp_return_pct,ttf_return_pct,gti_v2_storage,gti_v3_lng,sap_price_change_gbp_per_mwh,nbp_change_gbp_per_mwh,ttf_change_eur_per_mwh
2026-02-27,-3.669665007355616,1.5207441311088088,-0.2185519373068323,-1.1366109680546908,-1.6217988575283966,-0.9657142857142844,0.3514506723626702,-0.0700000000000038
2026-03-06,54.15011298766432,29.93019197207678,67.042147751807,0.69343896882942,0.5279455492220673,13.727285714285712,7.0221891623531505,21.426
2026-03-13,16.683604831398235,3.2348332214013897,-6.125316100028089,-0.8860867702181998,-1.2643256939475698,6.519571428571425,0.986109168085548,-3.269999999999996
2026-03-20,1.059586880171448,24.6123820882576,18.238052479297615,-0.2432018740991319,-0.1484194501544828,0.4831428571428589,7.745563361779226,9.14
