year,mean_spread,median_spread,min_spread,max_spread,std_spread
2021,0.900400710755359,0.5228295016237112,-0.8823138411010021,4.461309896283666,1.2643403664141877
2022,-18.020924716917428,-14.904708865528967,-67.18754465618694,4.162349956635097,17.35166874253748
2023,0.55929242653071,-0.7450023165070938,-5.329951418794344,14.890700172305555,4.409429002606155
2024,-0.28748782283783736,-0.45804854631916747,-2.3820756126494658,1.6847500879095565,0.9460588045962269
2025,-0.4087974684871886,-0.5346692547960998,-2.2432946522667905,1.0738046574230822,0.7805971455133601
2026,-1.1115472815159346,-1.2902543357451606,-3.0394398442796486,0.909699104284293,0.9449709362220449
2021-2026,-3.298058388249818,-0.6412170906256485,-67.18754465618694,14.890700172305555,10.466854076485712
