Date,JKM_GBP_MWh,TTF_GBP_MWh,NBP_GBP_MWh,JKM_TTF_Spread_GBP_MWh,JKM_NBP_Spread_GBP_MWh,JKM_TTF_Premium_Percent,Asian_LNG_Stress_Level,Asian_LNG_Stress_Flag
2021-01-04,37.549679426169575,17.90583652,20.28518686598128,19.643842906169574,17.264492560188295,1.0970636800033498,Extreme,True
2021-01-05,37.82781604878165,16.245015050000003,18.43239351556449,21.582800998781646,19.39542253321716,1.3285799325117673,Extreme,True
2021-01-06,38.993181839871546,15.907714799999999,18.06729427340133,23.085467039871546,20.925887566470216,1.4512120270016122,Extreme,True
2021-01-07,43.398987767098745,17.45724714,19.817723350314427,25.941740627098746,23.581264416784318,1.4860155452378356,Extreme,True
2021-01-08,43.405068521994025,18.109418879999996,20.708292529796534,25.29564964199403,22.69677599219749,1.3968228251614683,Extreme,True
2021-01-11,33.20726944490083,19.88372376,22.62250444431554,13.323545684900832,10.584765000585293,0.6700729624751552,Extreme,True
2021-01-12,34.12516223145241,23.35458415,26.420218991302452,10.770578081452406,7.704943240149955,0.46117618760736556,Extreme,True
2021-01-13,25.648803334030024,19.16381,22.23352020500152,6.4849933340300225,3.4152831290285057,0.33839791429940197,High,True
2021-01-14,23.748410024058487,18.937090769999998,21.547679572526793,4.811319254058489,2.200730451531694,0.2540685532162388,High,True
2021-01-15,21.7933109018907,17.947498,20.25106544148005,3.8458129018906995,1.5422454604106477,0.2142812832123285,Medium,False
2021-01-18,21.78897951142805,16.9103088,18.71901348137482,4.87867071142805,3.06996603005323,0.28850275705361755,High,True
2021-01-19,21.326354536235392,18.07842726,19.711946934360615,3.247927276235391,1.6144076018747775,0.17965762339413757,Medium,False
2021-01-20,22.531666792284703,17.9580588,19.59934623350656,4.573607992284703,2.9323205587781445,0.2546827607160248,Medium,False
2021-01-21,21.084383902709096,17.77300918,19.302489840345853,3.311374722709097,1.7818940623632429,0.18631480404766756,Medium,False
2021-01-22,22.08598736894755,19.04725746,20.524036837489895,3.0387299089475484,1.5619505314576543,0.1595363487540924,Medium,False
2021-01-25,21.483863967860355,17.86716116,19.29566555544561,3.6167028078603565,2.1881984124147458,0.202421793561544,Medium,False
2021-01-26,21.27044166307158,17.26468464,18.459690655165474,4.005757023071581,2.8107510079061058,0.23202028340504813,Medium,False
2021-01-27,21.47827751186962,17.02055091,18.45627851271535,4.45772660186962,3.0219989991542704,0.261902603825273,Medium,False
2021-01-28,22.010286997565544,18.008170319999998,18.787256330377282,4.002116677565546,3.2230306671882616,0.22223893968399264,Medium,False
2021-01-29,22.088040901680735,17.454791489999998,18.135537122403786,4.633249411680737,3.952503779276949,0.2654428392533457,Medium,False
2021-02-01,21.281548646569647,15.999142169999999,16.46017517939339,5.282406476569648,4.821373467176258,0.3301681065422802,High,True
2021-02-02,21.047190937167986,16.079131,16.59666087739831,4.968059937167986,4.450530059769676,0.3089756490676011,High,True
2021-02-03,20.92103258817342,15.734194579999999,16.115548791930966,5.186838008173423,4.805483796242456,0.3296538619629441,High,True
2021-02-04,20.81807031655876,15.8493828,16.255446632386008,4.968687516558759,4.5626236841727525,0.31349406972230864,High,True
2021-02-05,20.83483170410058,16.0753318,16.43629018224253,4.759499904100579,4.39854152185805,0.2960747537478871,High,True
2021-02-08,17.014879766213628,17.67337357,18.121888552603295,-0.6584938037863708,-1.1070087863896667,-0.03725908928356177,Low,False
2021-02-09,16.672184516924126,16.69503745,16.968584404461716,-0.02285293307587466,-0.2963998875375893,-0.0013688458707754895,Low,False
2021-02-10,16.50081503886801,16.23899232,16.34757447853933,0.26182271886800734,0.15324056032867972,0.016123089026007207,Medium,False
2021-02-11,15.722504429757121,15.25193043,15.160148905896524,0.47057399975712144,0.5623555238605977,0.03085340586339938,Medium,False
2021-02-12,15.765475794276476,15.40183178,15.303458888801691,0.36364401427647586,0.46201690547478513,0.02361043929519375,Medium,False
2021-02-15,15.712727963678491,14.422549199999999,14.187688307611467,1.290178763678492,1.5250396560670243,0.0894556673572306,Medium,False
2021-02-16,15.586944182744876,14.55191185,14.49819327057266,1.0350323327448763,1.088750912172216,0.07112689682386142,Medium,False
2021-02-17,15.519468627908065,14.3520888,14.266167583964297,1.1673798279080643,1.2533010439437682,0.08133867091932041,Medium,False
2021-02-18,16.11781593292395,14.98542604,15.027075350341727,1.1323898929239498,1.0907405825822227,0.07556607932943024,Medium,False
2021-02-19,15.608730407484973,14.23826094,14.365119715017864,1.3704694674849733,1.2436106924671098,0.09625258823813727,Medium,False
2021-02-22,15.180444478406061,13.787844000000002,13.6588062278424,1.3926004784060595,1.5216382505636616,0.1010020477752765,Medium,False
2021-02-23,15.0628816614869,13.96905552,13.873771202200148,1.0938261414869004,1.189110459286752,0.07830351450180939,Medium,False
2021-02-24,14.576954416952535,14.077995210000001,14.051202609606547,0.4989592069525344,0.5257518073459888,0.03544249017772853,Medium,False
2021-02-25,14.142645517521688,13.59671496,13.525732672287605,0.5459305575216877,0.6169128452340829,0.04015165127221934,Medium,False
2021-02-26,15.184955580931002,13.44243029,13.576914809039447,1.7425252909310007,1.6080407718915541,0.12962873924868243,Medium,False
2021-03-01,14.519908052174005,13.68073368,13.962486905903349,0.8391743721740053,0.5574211462706558,0.06133986610680117,Medium,False
2021-03-02,14.374149112565522,13.54869427,13.822589065448303,0.8254548425655219,0.5515600471172188,0.060925047544490935,Medium,False
2021-03-03,14.373015439568517,13.27604049,13.235700564027146,1.0969749495685175,1.137314875541371,0.08262817143370414,Medium,False
2021-03-04,14.736408184154268,13.559069339999999,13.59056337883994,1.177338844154269,1.1458448053143275,0.08683035794212327,Medium,False
2021-03-05,14.802147204106715,13.96164264,14.075087606757407,0.8405045641067144,0.7270595973493084,0.0602009796253254,Medium,False
2021-03-08,14.813714561294336,13.732038359999999,13.78505549849695,1.0816762012943375,1.0286590627973862,0.0787702577677869,Medium,False
2021-03-09,14.767133927896076,14.350523800000001,14.597145401626229,0.41661012789607454,0.16998852626984728,0.029031004979488937,Medium,False
2021-03-10,14.693784395320462,14.92128216,15.317107458602182,-0.22749776467953886,-0.6233230632817204,-0.01524652923522886,Low,False
2021-03-11,16.07176996745765,15.371990760000001,15.89375953267297,0.6997792074576505,0.1780104347846816,0.04552300468970946,Medium,False
2021-03-12,16.5245193832325,15.67924821,15.317107458602182,0.8452711732325007,1.2074119246303194,0.05391018510016308,Medium,False
2021-03-15,16.259396043030282,15.24189438,14.740455384531396,1.0175016630302824,1.5189406584988863,0.06675690289295146,Medium,False
2021-03-16,16.04101083029042,15.02000748,14.365119715017864,1.021003350290421,1.6758911152725577,0.06797622116033866,Medium,False
2021-03-17,16.252599585604493,15.26900112,14.65856396572844,0.9835984656044925,1.5940356198760526,0.06441799682076993,Medium,False
2021-03-18,16.094313872747588,15.052289940000001,14.505017555472905,1.0420239327475862,1.5892963172746821,0.06922693735645555,Medium,False
2021-03-19,15.811193243680359,14.673889720000002,14.126269743509251,1.137303523680357,1.6849235001711076,0.07750525221204653,Medium,False
2021-03-22,16.305840067101148,15.40280546,14.924711076838037,0.9030346071011479,1.381128990263111,0.05862793044074115,Medium,False
2021-03-23,17.010087336165896,15.696463500000002,15.23862818224935,1.3136238361658936,1.7714591539165454,0.08368915941899227,Medium,False
2021-03-24,17.093248923344223,15.871598539999999,15.453593156607102,1.2216503833442243,1.6396557667371212,0.07697084703001972,Medium,False
2021-03-25,16.772714445848322,15.549733289999999,15.323931743502426,1.2229811558483235,1.4487827023458966,0.07864965482300716,Medium,False
2021-03-26,17.20207296374244,15.76660155,15.665145988514727,1.435471413742441,1.5369269752277148,0.09104507456411498,Medium,False
2021-03-29,17.025615308973492,15.62093484,15.320519601052306,1.404680468973492,1.7050957079211866,0.08992294528856072,Medium,False
2021-03-30,17.22438327062861,15.884711600000001,15.675382415865098,1.3396716706286096,1.5490008547635128,0.08433717302293417,Medium,False
2021-03-31,17.381977623206705,16.14527988,15.968826666575676,1.2366977432067046,1.4131509566310285,0.07659809878791055,Medium,False
2021-04-01,17.08414489807317,16.28603884,16.108724507030722,0.79810605807317,0.9754203910424479,0.04900553571768161,Medium,False
2021-04-02,17.08599790919773,16.300993,16.108724507030722,0.7850049091977311,0.9772734021670075,0.048156876651485665,Medium,False
2021-04-05,17.014762164642047,16.24673624,16.108724507030722,0.7680259246420462,0.9060376576113249,0.04727262837880885,Medium,False
2021-04-06,17.2072288294227,16.99108776,16.709261578252367,0.21614106942270084,0.49796725117033347,0.01272084945211894,Medium,False
2021-04-07,17.33791610734669,16.662617909999998,16.364635190789947,0.6752981973466916,0.9732809165567424,0.040527737057537296,Medium,False
2021-04-08,17.355895041292857,16.47203376,16.1053123645806,0.8838612812928588,1.2505826767122592,0.05365829709742283,Medium,False
2021-04-09,17.392117008789537,16.39292218,15.989299521276415,0.9991948287895376,1.402817487513122,0.060952819626545536,Medium,False
2021-04-12,18.93413187563223,17.007468,16.767267999904462,1.9266638756322294,2.166863875727767,0.11328340442164757,Medium,False
2021-04-13,18.861757859563884,16.9198308,16.58301230759782,1.9419270595638842,2.2787455519660647,0.11477225053360961,Medium,False
2021-04-14,19.01221616424309,17.07925232,16.678552296201264,1.9329638442430905,2.3336638680418247,0.1131761395655223,Medium,False
2021-04-15,19.870999923676173,17.570687600000003,17.19378580616984,2.3003123236761702,2.6772141175063346,0.1309176041395312,Medium,False
2021-04-16,20.342676407188204,17.72182944,17.453108632379184,2.6208469671882035,2.88956777480902,0.1478880595291523,Medium,False
2021-04-19,21.141673280951462,17.99397307,17.906923578245543,3.147700210951463,3.234749702705919,0.17493080592631247,Medium,False
2021-04-20,21.179434922859993,18.16184124,18.022936421549726,3.0175936828599923,3.156498501310267,0.16615020707338768,Medium,False
2021-04-21,20.94691147883684,18.235009650000002,18.022936421549726,2.7119018288368366,2.9239750572871124,0.14871951706572506,Medium,False
2021-04-22,21.08467528793409,18.52968856,18.37779923636252,2.5549867279340894,2.7068760515715695,0.13788611285402463,Medium,False
2021-04-23,20.160073631247883,17.43540942,17.306386507023895,2.724664211247884,2.8536871242239883,0.1562718801499692,Medium,False
2021-04-26,20.261977868330323,17.226973280000003,17.859153583943826,3.0350045883303203,2.4028242843864973,0.17617747116690946,Medium,False
2021-04-27,21.099403958814182,18.4314,18.98857273493454,2.6680039588141824,2.110831223879643,0.14475319068623016,Medium,False
2021-04-28,21.06547551259503,18.58548444,19.060227726387122,2.4799910725950305,2.0052477862079066,0.13343698845199597,Medium,False
2021-04-29,21.542689115889313,19.375520840000004,19.95420904831935,2.16716827588931,1.5884800675699644,0.11185083971602332,Medium,False
2021-04-30,21.979462245477517,20.1142854,20.554746119541,1.8651768454775173,1.4247161259365164,0.09272896393711891,Medium,False
2021-05-03,21.848639358216307,20.54277872,20.554746119541,1.3058606382163056,1.293893238675306,0.06356786761982439,Medium,False
2021-05-04,22.12836081175687,19.847906180000003,20.326132575382758,2.280454631756868,1.8022282363741127,0.11489648384446705,Medium,False
2021-05-05,22.012075462803676,20.56127138,21.052918917258957,1.4508040828036748,0.9591565455447189,0.07056003765481524,Medium,False
2021-05-06,22.255180224884274,20.9899935,21.240586752015727,1.2651867248842734,1.0145934728685475,0.06027570827424379,Medium,False
2021-05-07,22.080832405979024,20.67706089,20.892548222103176,1.4037715159790238,1.1882841838758473,0.06789028302653627,Medium,False
2021-05-10,24.472401579733088,21.54120342,21.854772393037862,2.931198159733089,2.6176291866952255,0.13607402068408161,Medium,False
2021-05-11,25.09779406416205,22.03498668,22.39047875770718,3.062807384162049,2.70731530645487,0.1389974692810683,Medium,False
2021-05-12,25.35193088790361,22.56933088,22.779462997021202,2.7826000079036106,2.5724678908824075,0.1232912053396069,Medium,False
2021-05-13,24.835669274932375,22.38108548,22.83405727622317,2.4545837949323754,2.0016119987092047,0.10967224074658131,Medium,False
2021-05-14,25.30615609774879,22.919131200000002,23.444830774795186,2.3870248977487876,1.8613253229536042,0.10414988582764373,Medium,False
2021-05-17,24.94050851852455,22.47054528,22.939833692176983,2.4699632385245494,2.0006748263475664,0.10992004011237548,Medium,False
2021-05-18,24.03306300537244,21.1862508,21.56474028477741,2.8468122053724407,2.4683227205950296,0.13437074035640326,Medium,False
2021-05-19,22.896385003939713,19.36513425,19.69829836456012,3.5312507539397124,3.198086639379593,0.1823509565362147,Medium,False
2021-05-20,24.16956703973753,21.1019325,21.322478170818677,3.0676345397375293,2.8470888689188527,0.14537220890728986,Medium,False
2021-05-21,24.0719713123763,21.16347716,20.694643959996043,2.9084941523762993,3.377327352380256,0.1374298812235588,Medium,False
2021-05-24,24.287035276500216,21.25532613,20.698056102446163,3.0317091465002157,3.588979174054053,0.1426329160022263,Medium,False
2021-05-25,25.571039640988662,22.51607976,22.069737367395618,3.054959880988662,3.501302273593044,0.13567903087711666,Medium,False
2021-05-26,25.68673779084803,22.65926586,22.172101640899307,3.02747193084803,3.514636149948725,0.13360856214641853,Medium,False
2021-05-27,24.930084606710516,21.45864412,20.99832463805699,3.4714404867105166,3.9317599686535267,0.16177352433348977,Medium,False
2021-05-28,25.01111697269562,21.27387161,20.70488038734641,3.737245362695621,4.306236585349211,0.17567302422464984,Medium,False
2021-05-31,24.9725709060457,21.60477508,20.70488038734641,3.3677958260457004,4.26769051869929,0.15588201282240335,Medium,False
2021-06-01,25.687299171155317,22.413048250000003,21.75923240443442,3.274250921155314,3.928066766720896,0.14608681892055062,Medium,False
2021-06-02,25.589376359175162,22.15290483,21.3702481651204,3.4364715291751615,4.219128194054761,0.1551250978391515,Medium,False
2021-06-03,25.709507460695395,22.09413822,21.387308877371012,3.6153692406953937,4.322198583324383,0.1636347706661262,Medium,False
2021-06-04,25.568097972800246,22.105799100000002,21.397545304721383,3.4622988728002433,4.170552668078862,0.1566240088013938,Medium,False
2021-06-07,25.69420009048617,22.76960908,21.991258091042788,2.9245910104861714,3.7029419994433823,0.1284427413843932,Medium,False
2021-06-08,26.159149774280166,23.894150879999998,23.113852957133254,2.2649988942801684,3.0452968171469124,0.09479302719964111,Medium,False
2021-06-09,26.352878014695467,24.40334626,23.642735036902323,1.9495317546954674,2.7101429777931436,0.07988788643674588,Medium,False
2021-06-10,26.296679792692476,24.631231940000003,23.9805371394645,1.6654478526924734,2.3161426532279776,0.0676152884577349,Medium,False
2021-06-11,27.90169810085426,23.848407149999996,23.06608296283153,4.053290950854265,4.835615138022732,0.16996065713572261,Medium,False
2021-06-14,28.52322025884146,24.7356898,23.963476427213884,3.7875304588414593,4.559743831627575,0.15312006616615395,Medium,False
2021-06-15,28.047622004583996,24.2056332,23.499425053997157,3.8419888045839947,4.5481969505868385,0.15872292093494975,Medium,False
2021-06-16,28.380826747761475,24.0197479,23.342466501291494,4.361078847761476,5.038360246469981,0.18156222396328633,Medium,False
2021-06-17,28.42123647472074,24.14050992,23.502837196447278,4.28072655472074,4.918399278273462,0.17732544046943396,Medium,False
2021-06-18,29.372989276671813,25.18540812,24.543540643734797,4.187581156671811,4.829448632937016,0.16627013295632911,Medium,False
2021-06-21,29.265750726241144,25.31101824,24.768742045442913,3.954732486241145,4.497008680798231,0.15624549153819997,Medium,False
2021-06-22,30.337759473129463,26.27275812,25.529649811820345,4.065001353129464,4.808109661309118,0.15472305323113386,Medium,False
2021-06-23,30.811032991600584,26.93829877,26.25302401124642,3.8727342216005844,4.558008980354163,0.14376313273032218,Medium,False
2021-06-24,30.960836088361916,27.2020815,26.850148940017945,3.758754588361917,4.11068714834397,0.13817893268064493,Medium,False
2021-06-25,31.36304229283048,27.627020250000005,27.191363185030248,3.736022042830477,4.171679107800234,0.135230727346735,Medium,False
2021-06-28,31.22060427889049,27.53142192,27.07876248417619,3.6891823588904913,4.141841794714303,0.13399897650075646,Medium,False
2021-06-29,32.03071769306318,28.50092024,28.1331145012642,3.529797453063182,3.897603191798982,0.1238485432519207,Medium,False
2021-06-30,32.34245780063046,29.67001534,29.30006721920627,2.6724424606304638,3.0423905814241934,0.09007216309145541,Medium,False
2021-07-01,32.81430094104093,31.06888423,30.5659720682019,1.745416711040935,2.248328872839032,0.05617893124580146,Medium,False
2021-07-02,32.377031253107454,30.63781732,30.34759495139403,1.7392139331074539,2.0294363017134245,0.05676690068819347,Medium,False
2021-07-05,32.333052163806684,32.4945802,31.80799192004668,-0.16152803619331735,0.5250602437600058,-0.004970922387645351,Low,False
2021-07-06,31.86779326278613,29.2109325,28.505038028327608,2.656860762786131,3.362755234458522,0.09095432892414959,Medium,False
2021-07-07,31.36609582703833,27.61859228,27.921561669356574,3.7475035470383276,3.4445341576817547,0.13568771025857396,Medium,False
2021-07-08,32.01791249989482,28.6083456,28.917907264792493,3.40956689989482,3.1000052351023264,0.11918084839882596,Medium,False
2021-07-09,31.91647867622193,31.300945039999995,31.749985498394587,0.6155336362219366,0.16649317782734485,0.019665017635580522,Medium,False
2021-07-12,33.39956274634375,29.59232494,29.883543578177303,3.807237806343746,3.5160191681664443,0.1286562584745579,Medium,False
2021-07-13,34.07866354687013,30.22334175,30.531850643700675,3.8553217968701325,3.5468129031694566,0.12756106947935805,Medium,False
2021-07-14,32.931214527921696,29.648817249999997,29.93472571492915,3.2823972779216994,2.9964888129925455,0.11070921481435149,Medium,False
2021-07-15,33.118600415806874,28.813970319999996,29.14310866650061,4.304630095806878,3.975491749306265,0.14939385471702946,Medium,False
2021-07-16,34.628440196487254,29.871440279999998,30.013204991281974,4.756999916487256,4.6152352052052805,0.15924909786396335,High,True
2021-07-19,35.41419673220451,30.719906610000002,31.067557008369985,4.694290122204507,4.3466397238345245,0.1528093877953526,High,True
2021-07-20,35.15128511806912,30.311217900000003,30.712694193557194,4.840067218069116,4.438590924511924,0.15967907439539458,High,True
2021-07-21,35.60171109604812,30.8237076,31.422419823182782,4.778003496048122,4.179291272865338,0.1550106676994341,High,True
2021-07-22,35.383061027949296,30.868500830000002,31.504311241985732,4.514560197949294,3.8787497859635636,0.14625135904111522,Medium,False
2021-07-23,35.21460891420545,30.314326639999997,31.019787014068264,4.900282274205452,4.194821900137185,0.16164905565606363,High,True
2021-07-26,36.03270563000412,31.49551044,32.415353276168574,4.537195190004123,3.6173523538355496,0.1440584745768014,Medium,False
2021-07-27,36.41319729879552,31.984967250000004,33.005653920039855,4.428230048795513,3.407543378755662,0.13844722785500155,Medium,False
2021-07-28,37.04418669848073,33.72391622999999,34.72196157245173,3.320270468480736,2.3222251260289966,0.09845447503297682,Medium,False
2021-07-29,37.27847541157717,35.00222396,35.94692071204588,2.276251451577167,1.3315546995312886,0.06503162353850521,Medium,False
2021-07-30,36.22624592192593,34.554159479999996,35.660300746235556,1.6720864419259343,0.5659451756903735,0.04839030863690204,Medium,False
2021-08-02,38.036206493296476,35.96198889,36.83066560662775,2.074217603296475,1.2055408866687287,0.05767805583948822,Medium,False
2021-08-03,37.62300457165242,35.14934675,35.96056928184638,2.4736578216524236,1.6624352898060408,0.07037564138094327,Medium,False
2021-08-04,37.653064982952415,36.000823589999996,36.71806490577369,1.6522413929524191,0.9350000771787279,0.04589454429624118,Medium,False
2021-08-05,37.73706858285756,36.42039302,37.3424869741462,1.3166755628575615,0.3945816087113627,0.03615215140963796,Medium,False
2021-08-06,38.62699722259476,36.49550638,37.281068410043986,2.131490842594758,1.345928812550774,0.0584041996951943,Medium,False
2021-08-09,41.34159309915639,36.2055132,37.089988432837096,5.1360798991563925,4.251604666319295,0.14185905529869391,High,True
2021-08-10,42.27288060601811,37.75178355,38.47531826758704,4.521097056018114,3.797562338431071,0.11975850227129504,Medium,False
2021-08-11,43.42945055386636,38.92117081999999,39.57402813652664,4.508279733866367,3.8554224173397174,0.11583104102176049,Medium,False
2021-08-12,42.99720643429898,38.91924995,39.53308242712517,4.07795648429898,3.464124007173808,0.10477993511020836,Medium,False
2021-08-13,42.246289711655535,37.88738688,38.65957395989368,4.358902831655534,3.586715751761858,0.11504891708318138,Medium,False
2021-08-16,44.3525899217997,40.7466108,41.52577361799701,3.605979121799699,2.826816303802687,0.08849764559558654,Medium,False
2021-08-17,43.42752817407639,39.76815045,40.69662300261711,3.6593777240763927,2.730905171459284,0.09201780024135854,Medium,False
2021-08-18,41.6136016242155,38.6053887,39.00078820490598,3.008212924215499,2.612813419309518,0.07792209910362849,Medium,False
2021-08-19,37.99472583087475,34.54620795,34.92669011945911,3.4485178808747463,3.0680357114156394,0.09982334054915414,Medium,False
2021-08-20,39.00857031054339,35.80214008,36.64299777187098,3.20643023054339,2.36557253867241,0.08955973646766956,Medium,False
